customer_id,contract_type_id,payment_type_id,internet_service_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type,contract_type,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn_month
0139-IVFJG,1,1,2,Female,0,Yes,No,2,Yes,No,Yes,Yes,No,No,Yes,No,No,90.35,190.5,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,90.35,190.5,"2021-11-21 18:07:34",Yes,No,2,Yes,Yes,No,No,Yes,No,NULL
0141-YEAYS,1,3,2,Female,1,No,No,27,Yes,Yes,No,Yes,Yes,No,No,No,Yes,86.45,2401.05,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,86.45,2401.05,"2019-10-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,No,NULL
0142-GVYSN,1,1,3,Male,0,No,No,26,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,20.3,511.25,No,None,"Electronic check",Month-to-month,1,Yes,1,20.3,511.25,"2019-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0147-ESWWR,1,1,2,Female,1,Yes,No,39,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,101.25,3949.15,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,101.25,3949.15,"2018-10-21 18:07:34",Yes,Yes,2,No,No,No,Yes,Yes,Yes,NULL
0148-DCDOS,1,3,2,Male,0,No,No,25,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.7,2362.1,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,94.7,2362.1,"2019-12-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes,2022-01-31
0151-ONTOV,1,2,2,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,70.9,70.9,Yes,"Fiber optic","Mailed check",Month-to-month,1,No,2,70.9,70.9,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No,2022-01-31
0156-FVPTA,1,1,1,Male,0,Yes,No,22,Yes,No,Yes,No,No,Yes,No,No,Yes,54.2,1152.7,Yes,DSL,"Electronic check",Month-to-month,1,Yes,1,54.2,1152.7,"2020-03-21 18:07:34",Yes,No,1,Yes,No,No,Yes,No,No,2022-01-31
0164-APGRB,3,1,2,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.9,8496.7,No,"Fiber optic","Electronic check","Two year",3,Yes,1,114.9,8496.7,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
0164-XAIRP,3,3,3,Female,0,No,No,24,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.55,470.2,No,None,"Bank transfer (automatic)","Two year",3,Yes,3,19.55,470.2,"2020-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0168-XZKBB,1,1,2,Female,0,Yes,No,19,Yes,Yes,No,No,No,No,Yes,No,Yes,86.85,1564.4,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,86.85,1564.4,"2020-06-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No,NULL
0174-QRVVY,3,4,3,Male,0,Yes,Yes,71,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.35,1847.55,No,None,"Credit card (automatic)","Two year",3,No,4,25.35,1847.55,"2016-02-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0177-PXBAT,1,3,2,Male,1,Yes,No,33,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,109.9,3694.7,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,109.9,3694.7,"2019-04-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,NULL
0178-CIIKR,1,2,3,Female,0,No,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.95,58,No,None,"Mailed check",Month-to-month,1,No,2,19.95,58,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0178-SZBHO,1,1,2,Male,0,Yes,Yes,47,Yes,Yes,No,Yes,No,No,Yes,No,No,87.2,4017.45,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,87.2,4017.45,"2018-02-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,No,NULL
0181-RITDD,3,2,2,Male,0,Yes,Yes,62,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,108.15,6825.65,No,"Fiber optic","Mailed check","Two year",3,No,2,108.15,6825.65,"2016-11-21 18:07:34",Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
0186-CAERR,2,3,2,Male,0,No,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.3,8309.55,No,"Fiber optic","Bank transfer (automatic)","One year",2,Yes,3,116.3,8309.55,"2016-02-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
0187-QSXOE,1,1,2,Male,1,Yes,No,7,Yes,No,No,No,No,No,Yes,Yes,Yes,89,605.45,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,89,605.45,"2021-06-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes,NULL
0187-WZNAB,1,2,2,Female,0,Yes,Yes,27,Yes,No,Yes,No,No,No,No,No,No,74.4,1972.35,No,"Fiber optic","Mailed check",Month-to-month,1,No,2,74.4,1972.35,"2019-10-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No,NULL
0188-GWFLE,1,2,3,Male,0,No,No,2,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.05,33.7,No,None,"Mailed check",Month-to-month,1,No,2,20.05,33.7,"2021-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0191-EQUUH,3,3,1,Female,0,No,Yes,25,No,"No phone service",Yes,No,No,Yes,No,No,No,35.05,844.45,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,35.05,844.45,"2019-12-21 18:07:34",No,"No phone service",1,Yes,No,No,Yes,No,No,NULL
0191-ZHSKZ,1,1,1,Male,1,No,No,30,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,74.75,2111.3,No,DSL,"Electronic check",Month-to-month,1,Yes,1,74.75,2111.3,"2019-07-21 18:07:34",Yes,No,1,Yes,Yes,No,No,Yes,Yes,NULL
0193-ESZXP,2,4,2,Female,1,Yes,No,58,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,105.5,6205.5,Yes,"Fiber optic","Credit card (automatic)","One year",2,Yes,4,105.5,6205.5,"2017-03-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,Yes,Yes,2022-01-31
0195-IESCP,1,1,2,Male,0,Yes,No,10,Yes,Yes,No,No,No,No,No,Yes,Yes,85.25,855.3,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,85.25,855.3,"2021-03-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes,2022-01-31
0196-JTUQI,1,4,2,Female,0,No,No,9,Yes,Yes,No,No,No,No,No,No,Yes,75.2,633.85,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,75.2,633.85,"2021-04-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,NULL
0196-VULGZ,1,1,2,Female,1,Yes,No,6,Yes,Yes,No,No,No,No,No,Yes,Yes,84.35,474.9,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,84.35,474.9,"2021-07-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes,2022-01-31
0197-PNKNK,2,3,2,Female,0,Yes,Yes,69,Yes,Yes,Yes,No,Yes,No,No,No,No,84.45,5848.6,No,"Fiber optic","Bank transfer (automatic)","One year",2,No,3,84.45,5848.6,"2016-04-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,No,No,NULL
0201-MIBOL,3,3,2,Female,1,No,No,66,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,102.4,6471.85,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,102.4,6471.85,"2016-07-21 18:07:34",Yes,Yes,2,Yes,No,No,No,Yes,Yes,NULL
0201-OAMXR,2,4,2,Female,0,No,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,115.55,8127.6,Yes,"Fiber optic","Credit card (automatic)","One year",2,No,4,115.55,8127.6,"2016-03-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2022-01-31
0203-HHYIJ,2,3,3,Male,0,No,No,25,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.3,676.35,Yes,None,"Bank transfer (automatic)","One year",2,No,3,25.3,676.35,"2019-12-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2022-01-31
0206-OYVOC,3,2,3,Female,0,Yes,Yes,46,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.25,864.2,No,None,"Mailed check","Two year",3,Yes,2,19.25,864.2,"2018-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0206-TBWLC,2,2,2,Female,0,Yes,No,54,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.65,6049.5,No,"Fiber optic","Mailed check","One year",2,Yes,2,114.65,6049.5,"2017-07-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
0207-MDKNV,1,1,2,Female,0,No,No,15,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,105.1,1582.75,Yes,"Fiber optic","Electronic check",Month-to-month,1,No,1,105.1,1582.75,"2020-10-21 18:07:34",Yes,No,2,Yes,No,Yes,Yes,Yes,Yes,2022-01-31
0208-BPQEJ,1,3,3,Female,0,Yes,Yes,12,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.4,198.1,No,None,"Bank transfer (automatic)",Month-to-month,1,No,3,19.4,198.1,"2021-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0212-ISBBF,1,1,1,Female,0,No,No,22,No,"No phone service",No,Yes,No,No,Yes,Yes,Yes,50.35,1098.85,No,DSL,"Electronic check",Month-to-month,1,Yes,1,50.35,1098.85,"2020-03-21 18:07:34",No,"No phone service",1,No,Yes,No,No,Yes,Yes,NULL
0214-JHPFW,3,3,1,Female,0,Yes,No,70,No,"No phone service",No,Yes,Yes,Yes,Yes,Yes,No,57.8,4039.3,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,57.8,4039.3,"2016-03-21 18:07:34",No,"No phone service",1,No,Yes,Yes,Yes,Yes,Yes,NULL
0215-BQKGS,1,4,2,Male,0,No,No,30,Yes,No,Yes,Yes,Yes,No,No,No,Yes,84.3,2438.6,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,84.3,2438.6,"2019-07-21 18:07:34",Yes,No,2,Yes,Yes,Yes,No,No,No,NULL
0218-QNVAS,2,3,2,Male,0,Yes,Yes,71,Yes,Yes,No,Yes,No,No,Yes,Yes,No,100.55,7113.75,No,"Fiber optic","Bank transfer (automatic)","One year",2,No,3,100.55,7113.75,"2016-02-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes,NULL
0219-QAERP,2,4,3,Male,0,Yes,No,30,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.8,576.65,No,None,"Credit card (automatic)","One year",2,No,4,19.8,576.65,"2019-07-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0219-YTZUE,1,3,2,Male,0,Yes,Yes,4,Yes,Yes,No,Yes,Yes,No,No,No,Yes,84.8,371.9,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,84.8,371.9,"2021-09-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,No,2022-01-31
0220-EBGCE,1,1,2,Male,0,No,No,2,Yes,No,No,No,Yes,No,No,Yes,Yes,85.85,167.3,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,85.85,167.3,"2021-11-21 18:07:34",Yes,No,2,No,No,Yes,No,No,Yes,2022-01-31
0221-NAUXK,2,3,3,Male,0,No,Yes,10,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.95,219.5,No,None,"Bank transfer (automatic)","One year",2,Yes,3,19.95,219.5,"2021-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0221-WMXNQ,1,1,2,Male,1,No,No,4,Yes,No,Yes,No,No,No,No,No,No,75.35,273.4,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,75.35,273.4,"2021-09-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No,NULL
0222-CNVPT,1,4,1,Male,1,No,No,52,No,"No phone service",Yes,No,No,No,Yes,Yes,Yes,48.8,2555.05,No,DSL,"Credit card (automatic)",Month-to-month,1,Yes,4,48.8,2555.05,"2017-09-21 18:07:34",No,"No phone service",1,Yes,No,No,No,Yes,Yes,NULL
0224-HJAPT,1,1,1,Male,0,No,No,5,Yes,Yes,No,No,No,No,No,No,No,47.15,223.15,Yes,DSL,"Electronic check",Month-to-month,1,No,1,47.15,223.15,"2021-08-21 18:07:34",Yes,Yes,1,No,No,No,No,No,No,2022-01-31
0224-NIJLP,3,2,3,Male,0,Yes,Yes,8,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.15,165.5,No,None,"Mailed check","Two year",3,No,2,20.15,165.5,"2021-05-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0224-RLWWD,1,1,1,Female,1,No,No,2,Yes,No,No,No,No,No,No,No,Yes,44.3,89.3,No,DSL,"Electronic check",Month-to-month,1,Yes,1,44.3,89.3,"2021-11-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
0225-ZORZP,1,1,2,Male,0,No,No,3,Yes,No,No,Yes,No,No,No,Yes,No,84.3,235.05,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,84.3,235.05,"2021-10-21 18:07:34",Yes,No,2,No,Yes,No,No,No,Yes,NULL
0228-MAUWC,1,1,1,Male,0,No,No,19,Yes,Yes,No,No,Yes,Yes,No,No,No,59.55,1144.6,No,DSL,"Electronic check",Month-to-month,1,No,1,59.55,1144.6,"2020-06-21 18:07:34",Yes,Yes,1,No,No,Yes,Yes,No,No,NULL
0229-LFJAF,3,3,1,Male,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,69.65,4908.25,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,69.65,4908.25,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,NULL
0230-UBYPQ,2,3,1,Male,1,Yes,No,63,No,"No phone service",Yes,No,No,Yes,No,No,No,36.1,2298.9,No,DSL,"Bank transfer (automatic)","One year",2,No,3,36.1,2298.9,"2016-10-21 18:07:34",No,"No phone service",1,Yes,No,No,Yes,No,No,NULL
0230-WEQUW,3,3,1,Male,0,Yes,No,66,No,"No phone service",Yes,Yes,Yes,Yes,Yes,No,Yes,56.6,3789.2,No,DSL,"Bank transfer (automatic)","Two year",3,Yes,3,56.6,3789.2,"2016-07-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,Yes,Yes,No,NULL
0231-LXVAP,1,1,2,Male,0,No,No,1,Yes,No,No,No,No,Yes,No,No,Yes,75.9,75.9,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,75.9,75.9,"2021-12-21 18:07:34",Yes,No,2,No,No,No,Yes,No,No,2022-01-31
0233-FTHAV,2,3,2,Female,0,No,No,60,Yes,Yes,No,No,Yes,No,No,No,Yes,79.2,4765,No,"Fiber optic","Bank transfer (automatic)","One year",2,Yes,3,79.2,4765,"2017-01-21 18:07:34",Yes,Yes,2,No,No,Yes,No,No,No,NULL
0234-TEVTT,2,4,1,Female,0,Yes,Yes,48,No,"No phone service",Yes,No,Yes,No,No,Yes,No,45,2196.3,No,DSL,"Credit card (automatic)","One year",2,No,4,45,2196.3,"2018-01-21 18:07:34",No,"No phone service",1,Yes,No,Yes,No,No,Yes,NULL
0235-KGSLC,1,4,2,Female,0,No,No,1,Yes,No,No,No,Yes,No,Yes,No,Yes,85.55,85.55,Yes,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,85.55,85.55,"2021-12-21 18:07:34",Yes,No,2,No,No,Yes,No,Yes,No,2022-01-31
0236-HFWSV,1,1,2,Male,0,No,No,15,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.35,1444.65,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,93.35,1444.65,"2020-10-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes,2022-01-31
0237-YFUTL,1,3,2,Female,0,Yes,No,50,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,109.65,5405.8,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,109.65,5405.8,"2017-11-21 18:07:34",Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,NULL
0238-WHBIQ,3,4,1,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,89.7,6339.3,No,DSL,"Credit card (automatic)","Two year",3,No,4,89.7,6339.3,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
0239-OXEXL,1,2,2,Female,0,No,No,46,Yes,Yes,Yes,Yes,No,No,No,No,No,84.25,3847.6,No,"Fiber optic","Mailed check",Month-to-month,1,No,2,84.25,3847.6,"2018-03-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,No,NULL
0244-LGNFY,3,3,1,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,92.65,6733,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,92.65,6733,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
0247-SLUJI,1,2,3,Male,0,Yes,Yes,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.7,19.7,No,None,"Mailed check",Month-to-month,1,No,2,19.7,19.7,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0248-IPDFW,1,1,1,Female,0,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,50.1,50.1,No,DSL,"Electronic check",Month-to-month,1,Yes,1,50.1,50.1,"2021-12-21 18:07:34",Yes,Yes,1,No,No,No,No,No,No,NULL
0248-PGHBZ,3,3,2,Female,1,No,No,67,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,92.45,6140.85,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,92.45,6140.85,"2016-06-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,Yes,No,NULL
0253-ZTEOB,3,1,1,Female,0,Yes,Yes,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,79.65,3870.3,No,DSL,"Electronic check","Two year",3,No,1,79.65,3870.3,"2018-01-21 18:07:34",Yes,Yes,1,No,Yes,No,Yes,Yes,Yes,NULL
0254-FNMCI,3,1,2,Female,0,No,No,72,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,109.9,7624.2,No,"Fiber optic","Electronic check","Two year",3,Yes,1,109.9,7624.2,"2016-01-21 18:07:34",Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
0254-KCJGT,2,4,1,Male,0,Yes,No,52,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,81.4,4354.45,No,DSL,"Credit card (automatic)","One year",2,Yes,4,81.4,4354.45,"2017-09-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,NULL
0254-WWRKD,2,4,1,Female,0,Yes,Yes,67,Yes,No,No,Yes,No,No,No,No,No,50.55,3431.75,No,DSL,"Credit card (automatic)","One year",2,No,4,50.55,3431.75,"2016-06-21 18:07:34",Yes,No,1,No,Yes,No,No,No,No,NULL
0256-LTHVJ,1,1,2,Female,0,Yes,Yes,28,Yes,No,No,No,No,No,No,Yes,Yes,81.05,2227.1,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,81.05,2227.1,"2019-09-21 18:07:34",Yes,No,2,No,No,No,No,No,Yes,2022-01-31
0257-KXZGU,1,3,1,Female,0,Yes,Yes,32,Yes,Yes,No,Yes,Yes,No,No,No,No,62.45,2045.55,No,DSL,"Bank transfer (automatic)",Month-to-month,1,No,3,62.45,2045.55,"2019-05-21 18:07:34",Yes,Yes,1,No,Yes,Yes,No,No,No,NULL
0257-ZESQC,1,3,2,Female,1,Yes,No,27,Yes,No,Yes,No,No,No,No,No,Yes,75.2,1929.35,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,75.2,1929.35,"2019-10-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No,2022-01-31
0258-NOKBL,1,1,2,Male,0,No,No,3,Yes,No,No,Yes,Yes,No,No,Yes,No,90.4,268.45,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,90.4,268.45,"2021-10-21 18:07:34",Yes,No,2,No,Yes,Yes,No,No,Yes,NULL
0259-GBZSH,1,1,2,Male,0,No,No,2,Yes,Yes,No,No,No,No,Yes,No,Yes,85.65,181.5,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,85.65,181.5,"2021-11-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No,2022-01-31
0260-ZDLGK,1,2,1,Female,0,No,Yes,9,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,72.9,651.4,Yes,DSL,"Mailed check",Month-to-month,1,Yes,2,72.9,651.4,"2021-04-21 18:07:34",Yes,No,1,No,No,Yes,Yes,Yes,Yes,2022-01-31
0263-FJTQO,3,4,1,Male,0,Yes,Yes,50,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,70.5,3486.65,No,DSL,"Credit card (automatic)","Two year",3,Yes,4,70.5,3486.65,"2017-11-21 18:07:34",Yes,Yes,1,Yes,No,No,Yes,Yes,No,NULL
0264-CNITK,3,3,3,Female,0,Yes,Yes,71,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.1,1389.6,No,None,"Bank transfer (automatic)","Two year",3,No,3,20.1,1389.6,"2016-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0265-EDXBD,1,1,2,Male,1,Yes,No,32,Yes,Yes,No,No,No,No,No,No,Yes,74.9,2303.35,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,74.9,2303.35,"2019-05-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,2022-01-31
0265-PSUAE,1,3,2,Female,0,Yes,Yes,16,Yes,No,Yes,No,Yes,No,Yes,Yes,No,100.7,1522.7,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,No,3,100.7,1522.7,"2020-09-21 18:07:34",Yes,No,2,Yes,No,Yes,No,Yes,Yes,NULL
0266-CLZKZ,3,3,2,Female,0,Yes,Yes,67,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,105.65,6717.9,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,105.65,6717.9,"2016-06-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,NULL
0266-GMEAO,3,4,2,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.3,8058.55,No,"Fiber optic","Credit card (automatic)","Two year",3,Yes,4,114.3,8058.55,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
0268-QKIWO,1,1,3,Female,0,No,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,58.85,Yes,None,"Electronic check",Month-to-month,1,No,1,19.75,58.85,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2022-01-31
0269-XFESX,2,2,3,Male,0,Yes,Yes,23,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.35,538.5,No,None,"Mailed check","One year",2,No,2,24.35,538.5,"2020-02-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0270-THENM,3,3,1,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,69.85,5102.35,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,69.85,5102.35,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,NULL
0274-JKUJR,1,2,1,Male,0,Yes,Yes,7,No,"No phone service",Yes,Yes,Yes,No,Yes,Yes,No,58.85,465.7,No,DSL,"Mailed check",Month-to-month,1,No,2,58.85,465.7,"2021-06-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,No,Yes,Yes,NULL
0277-BKSQP,1,1,1,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,Yes,No,Yes,54.4,475.1,No,DSL,"Electronic check",Month-to-month,1,Yes,1,54.4,475.1,"2021-05-21 18:07:34",Yes,No,1,No,No,No,No,Yes,No,NULL
0277-ORXQS,3,3,1,Male,0,Yes,Yes,66,No,"No phone service",No,No,No,Yes,Yes,Yes,No,50.55,3364.55,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,50.55,3364.55,"2016-07-21 18:07:34",No,"No phone service",1,No,No,No,Yes,Yes,Yes,NULL
0278-YXOOG,1,2,3,Male,0,No,No,5,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,21.05,113.85,Yes,None,"Mailed check",Month-to-month,1,No,2,21.05,113.85,"2021-08-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2022-01-31
0280-XJGEX,1,3,2,Male,0,No,No,49,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,103.7,5036.3,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,103.7,5036.3,"2017-12-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2022-01-31
0281-CNTZX,3,3,3,Male,0,Yes,No,63,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.95,1234.8,No,None,"Bank transfer (automatic)","Two year",3,Yes,3,19.95,1234.8,"2016-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
0282-NVSJS,1,2,1,Female,1,Yes,Yes,12,No,"No phone service",No,No,No,Yes,No,No,Yes,29.3,355.9,No,DSL,"Mailed check",Month-to-month,1,Yes,2,29.3,355.9,"2021-01-21 18:07:34",No,"No phone service",1,No,No,No,Yes,No,No,NULL
